make,model,brandSlug,modelSlug,sourceUrl,exteriorCount,interiorCount,featureCount,colorCount,totalCount,exteriorFiles,interiorFiles,featureFiles,colorNames,colorFiles
tata,Punch,tata,punch,https://www.cardekho.com/tata/punch,6,8,0,6,20,/data/brand-model-images/4w-galleries/tata/punch/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/punch/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/punch/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/punch/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/punch/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/punch/exterior/06.avif,/data/brand-model-images/4w-galleries/tata/punch/interior/01.avif | /data/brand-model-images/4w-galleries/tata/punch/interior/02.avif | /data/brand-model-images/4w-galleries/tata/punch/interior/03.avif | /data/brand-model-images/4w-galleries/tata/punch/interior/04.avif | /data/brand-model-images/4w-galleries/tata/punch/interior/05.avif | /data/brand-model-images/4w-galleries/tata/punch/interior/06.avif | /data/brand-model-images/4w-galleries/tata/punch/interior/07.avif | /data/brand-model-images/4w-galleries/tata/punch/interior/08.avif,,Coorg Clouds | Pristine White | Bengal Rouge | Cyantafic | Caramel | Daytona Grey,/data/brand-model-images/4w-galleries/tata/punch/colors/coorg-clouds.avif | /data/brand-model-images/4w-galleries/tata/punch/colors/pristine-white.avif | /data/brand-model-images/4w-galleries/tata/punch/colors/bengal-rouge.avif | /data/brand-model-images/4w-galleries/tata/punch/colors/cyantafic.avif | /data/brand-model-images/4w-galleries/tata/punch/colors/caramel.avif | /data/brand-model-images/4w-galleries/tata/punch/colors/daytona-grey.avif
tata,Punch EV,tata,punch-ev,https://www.cardekho.com/tata/punch-ev,7,8,0,7,22,/data/brand-model-images/4w-galleries/tata/punch-ev/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/exterior/07.avif,/data/brand-model-images/4w-galleries/tata/punch-ev/interior/01.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/interior/02.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/interior/03.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/interior/04.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/interior/05.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/interior/06.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/interior/07.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/interior/08.avif,,Oxide Grey Metallic | Pristine White | Pure Grey | Fearless Yellow | Bengal Rouge | Supernova Coper | Caramel,/data/brand-model-images/4w-galleries/tata/punch-ev/colors/oxide-grey-metallic.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/colors/pristine-white.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/colors/pure-grey.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/colors/fearless-yellow.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/colors/bengal-rouge.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/colors/supernova-coper.avif | /data/brand-model-images/4w-galleries/tata/punch-ev/colors/caramel.avif
tata,Safari,tata,safari,https://www.cardekho.com/tata/safari,8,8,0,6,22,/data/brand-model-images/4w-galleries/tata/safari/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/safari/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/safari/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/safari/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/safari/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/safari/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/safari/exterior/07.avif | /data/brand-model-images/4w-galleries/tata/safari/exterior/08.avif,/data/brand-model-images/4w-galleries/tata/safari/interior/01.avif | /data/brand-model-images/4w-galleries/tata/safari/interior/02.avif | /data/brand-model-images/4w-galleries/tata/safari/interior/03.avif | /data/brand-model-images/4w-galleries/tata/safari/interior/04.avif | /data/brand-model-images/4w-galleries/tata/safari/interior/05.avif | /data/brand-model-images/4w-galleries/tata/safari/interior/06.avif | /data/brand-model-images/4w-galleries/tata/safari/interior/07.avif | /data/brand-model-images/4w-galleries/tata/safari/interior/08.avif,,Cosmic Gold | Frost White | Pure Grey | Royal Blue | Supernova Copper | Daytona Grey,/data/brand-model-images/4w-galleries/tata/safari/colors/cosmic-gold.avif | /data/brand-model-images/4w-galleries/tata/safari/colors/frost-white.avif | /data/brand-model-images/4w-galleries/tata/safari/colors/pure-grey.avif | /data/brand-model-images/4w-galleries/tata/safari/colors/royal-blue.avif | /data/brand-model-images/4w-galleries/tata/safari/colors/supernova-copper.avif | /data/brand-model-images/4w-galleries/tata/safari/colors/daytona-grey.avif
tata,Sierra,tata,sierra,https://www.cardekho.com/tata/sierra,6,8,0,6,20,/data/brand-model-images/4w-galleries/tata/sierra/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/sierra/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/sierra/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/sierra/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/sierra/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/sierra/exterior/06.avif,/data/brand-model-images/4w-galleries/tata/sierra/interior/01.avif | /data/brand-model-images/4w-galleries/tata/sierra/interior/02.avif | /data/brand-model-images/4w-galleries/tata/sierra/interior/03.avif | /data/brand-model-images/4w-galleries/tata/sierra/interior/04.avif | /data/brand-model-images/4w-galleries/tata/sierra/interior/05.avif | /data/brand-model-images/4w-galleries/tata/sierra/interior/06.avif | /data/brand-model-images/4w-galleries/tata/sierra/interior/07.avif | /data/brand-model-images/4w-galleries/tata/sierra/interior/08.avif,,Coorg Clouds | Pristine White | Pure Grey | Bengal Rouge | Munnar Mist | Andaman Adventure,/data/brand-model-images/4w-galleries/tata/sierra/colors/coorg-clouds.avif | /data/brand-model-images/4w-galleries/tata/sierra/colors/pristine-white.avif | /data/brand-model-images/4w-galleries/tata/sierra/colors/pure-grey.avif | /data/brand-model-images/4w-galleries/tata/sierra/colors/bengal-rouge.avif | /data/brand-model-images/4w-galleries/tata/sierra/colors/munnar-mist.avif | /data/brand-model-images/4w-galleries/tata/sierra/colors/andaman-adventure.avif
tata,Tiago,tata,tiago,https://www.cardekho.com/tata/tiago,8,6,7,6,27,/data/brand-model-images/4w-galleries/tata/tiago/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/tiago/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/tiago/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/tiago/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/tiago/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/tiago/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/tiago/exterior/07.avif | /data/brand-model-images/4w-galleries/tata/tiago/exterior/08.avif,/data/brand-model-images/4w-galleries/tata/tiago/interior/01.avif | /data/brand-model-images/4w-galleries/tata/tiago/interior/02.avif | /data/brand-model-images/4w-galleries/tata/tiago/interior/05.avif | /data/brand-model-images/4w-galleries/tata/tiago/interior/06.avif | /data/brand-model-images/4w-galleries/tata/tiago/interior/07.avif | /data/brand-model-images/4w-galleries/tata/tiago/interior/08.avif,/data/brand-model-images/4w-galleries/tata/tiago/feature/01.avif | /data/brand-model-images/4w-galleries/tata/tiago/feature/02.avif | /data/brand-model-images/4w-galleries/tata/tiago/feature/03.avif | /data/brand-model-images/4w-galleries/tata/tiago/feature/04.avif | /data/brand-model-images/4w-galleries/tata/tiago/feature/05.avif | /data/brand-model-images/4w-galleries/tata/tiago/feature/06.avif | /data/brand-model-images/4w-galleries/tata/tiago/feature/07.avif,Ocean Blue | Pristine White | Tornado Blue | Supernova Coper | Arizona Blue | Daytona Grey,/data/brand-model-images/4w-galleries/tata/tiago/colors/ocean-blue.avif | /data/brand-model-images/4w-galleries/tata/tiago/colors/pristine-white.avif | /data/brand-model-images/4w-galleries/tata/tiago/colors/tornado-blue.avif | /data/brand-model-images/4w-galleries/tata/tiago/colors/supernova-coper.avif | /data/brand-model-images/4w-galleries/tata/tiago/colors/arizona-blue.avif | /data/brand-model-images/4w-galleries/tata/tiago/colors/daytona-grey.avif
tata,Tiago EV,tata,tiago-ev,https://www.cardekho.com/tata/tiago-ev,8,4,0,6,18,/data/brand-model-images/4w-galleries/tata/tiago-ev/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/exterior/07.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/exterior/08.avif,/data/brand-model-images/4w-galleries/tata/tiago-ev/interior/03.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/interior/04.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/interior/05.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/interior/06.avif,,Chill Lime With Dual Tone | Pristine White | Supernova Coper | Teal Blue | Arizona Blue | Daytona Grey,/data/brand-model-images/4w-galleries/tata/tiago-ev/colors/chill-lime-with-dual-tone.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/colors/pristine-white.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/colors/supernova-coper.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/colors/teal-blue.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/colors/arizona-blue.avif | /data/brand-model-images/4w-galleries/tata/tiago-ev/colors/daytona-grey.avif
tata,Tiago NRG,tata,tiago-nrg,https://www.cardekho.com/tata/tiago-nrg,8,8,0,4,20,/data/brand-model-images/4w-galleries/tata/tiago-nrg/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/exterior/07.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/exterior/08.avif,/data/brand-model-images/4w-galleries/tata/tiago-nrg/interior/01.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/interior/02.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/interior/03.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/interior/04.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/interior/05.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/interior/06.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/interior/07.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/interior/08.avif,,Grassland Beige | Polar White | Supernova Coper | Daytona Grey,/data/brand-model-images/4w-galleries/tata/tiago-nrg/colors/grassland-beige.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/colors/polar-white.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/colors/supernova-coper.avif | /data/brand-model-images/4w-galleries/tata/tiago-nrg/colors/daytona-grey.avif
tata,Tigor,tata,tigor,https://www.cardekho.com/tata/tigor,8,6,0,5,19,/data/brand-model-images/4w-galleries/tata/tigor/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/tigor/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/tigor/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/tigor/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/tigor/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/tigor/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/tigor/exterior/07.avif | /data/brand-model-images/4w-galleries/tata/tigor/exterior/08.avif,/data/brand-model-images/4w-galleries/tata/tigor/interior/03.avif | /data/brand-model-images/4w-galleries/tata/tigor/interior/04.avif | /data/brand-model-images/4w-galleries/tata/tigor/interior/05.avif | /data/brand-model-images/4w-galleries/tata/tigor/interior/06.avif | /data/brand-model-images/4w-galleries/tata/tigor/interior/07.avif | /data/brand-model-images/4w-galleries/tata/tigor/interior/08.avif,,Meteor Bronze | Pristine White | Supernova Coper | Arizona Blue | Daytona Grey,/data/brand-model-images/4w-galleries/tata/tigor/colors/meteor-bronze.avif | /data/brand-model-images/4w-galleries/tata/tigor/colors/pristine-white.avif | /data/brand-model-images/4w-galleries/tata/tigor/colors/supernova-coper.avif | /data/brand-model-images/4w-galleries/tata/tigor/colors/arizona-blue.avif | /data/brand-model-images/4w-galleries/tata/tigor/colors/daytona-grey.avif
tata,Tigor EV,tata,tigor-ev,https://www.cardekho.com/tata/tigor-ev,8,8,0,3,19,/data/brand-model-images/4w-galleries/tata/tigor-ev/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/exterior/07.jpg | /data/brand-model-images/4w-galleries/tata/tigor-ev/exterior/08.avif,/data/brand-model-images/4w-galleries/tata/tigor-ev/interior/01.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/interior/02.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/interior/03.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/interior/04.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/interior/05.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/interior/06.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/interior/07.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/interior/08.avif,,Signature Teal Blue With Dual Tone | Magnetic Red | Daytona Grey Dual Tone,/data/brand-model-images/4w-galleries/tata/tigor-ev/colors/signature-teal-blue-with-dual-tone.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/colors/magnetic-red.avif | /data/brand-model-images/4w-galleries/tata/tigor-ev/colors/daytona-grey-dual-tone.avif
tata,Xpres,tata,xpres,https://www.cardekho.com/tata/xpres,8,8,0,1,17,/data/brand-model-images/4w-galleries/tata/xpres/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/xpres/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/xpres/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/xpres/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/xpres/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/xpres/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/xpres/exterior/07.avif | /data/brand-model-images/4w-galleries/tata/xpres/exterior/08.avif,/data/brand-model-images/4w-galleries/tata/xpres/interior/01.avif | /data/brand-model-images/4w-galleries/tata/xpres/interior/02.avif | /data/brand-model-images/4w-galleries/tata/xpres/interior/03.avif | /data/brand-model-images/4w-galleries/tata/xpres/interior/04.avif | /data/brand-model-images/4w-galleries/tata/xpres/interior/05.avif | /data/brand-model-images/4w-galleries/tata/xpres/interior/06.avif | /data/brand-model-images/4w-galleries/tata/xpres/interior/07.avif | /data/brand-model-images/4w-galleries/tata/xpres/interior/08.avif,,White,/data/brand-model-images/4w-galleries/tata/xpres/colors/white.avif
tata,Xpres-T EV,tata,xpres-t-ev,https://www.cardekho.com/tata/xpres-t-ev,6,8,0,1,15,/data/brand-model-images/4w-galleries/tata/xpres-t-ev/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/exterior/06.avif,/data/brand-model-images/4w-galleries/tata/xpres-t-ev/interior/01.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/interior/02.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/interior/03.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/interior/04.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/interior/05.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/interior/06.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/interior/07.avif | /data/brand-model-images/4w-galleries/tata/xpres-t-ev/interior/08.avif,,White,/data/brand-model-images/4w-galleries/tata/xpres-t-ev/colors/white.avif
tata,Yodha Pickup,tata,yodha-pickup,https://www.cardekho.com/tata/yodha-pickup,8,6,0,1,15,/data/brand-model-images/4w-galleries/tata/yodha-pickup/exterior/01.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/exterior/02.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/exterior/03.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/exterior/04.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/exterior/05.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/exterior/06.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/exterior/07.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/exterior/08.avif,/data/brand-model-images/4w-galleries/tata/yodha-pickup/interior/01.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/interior/02.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/interior/03.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/interior/04.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/interior/05.avif | /data/brand-model-images/4w-galleries/tata/yodha-pickup/interior/06.avif,,White,/data/brand-model-images/4w-galleries/tata/yodha-pickup/colors/white.avif
toyota,Camry,toyota,camry,https://www.cardekho.com/toyota/camry,6,8,0,6,20,/data/brand-model-images/4w-galleries/toyota/camry/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/camry/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/camry/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/camry/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/camry/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/camry/exterior/06.avif,/data/brand-model-images/4w-galleries/toyota/camry/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/camry/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/camry/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/camry/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/camry/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/camry/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/camry/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/camry/interior/08.avif,,Platinum White Pearl | Precious Metal | Emotional Red | Attitude Black | Dark Blue | Cement Grey,/data/brand-model-images/4w-galleries/toyota/camry/colors/platinum-white-pearl.avif | /data/brand-model-images/4w-galleries/toyota/camry/colors/precious-metal.avif | /data/brand-model-images/4w-galleries/toyota/camry/colors/emotional-red.avif | /data/brand-model-images/4w-galleries/toyota/camry/colors/attitude-black.avif | /data/brand-model-images/4w-galleries/toyota/camry/colors/dark-blue.avif | /data/brand-model-images/4w-galleries/toyota/camry/colors/cement-grey.avif
toyota,Fortuner,Toyota,Toyota_Fortuner,https://www.cardekho.com/Toyota/Toyota_Fortuner,8,8,0,7,23,/data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/exterior/01.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/exterior/02.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/exterior/03.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/exterior/04.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/exterior/05.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/exterior/06.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/exterior/07.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/exterior/08.avif,/data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/interior/01.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/interior/02.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/interior/03.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/interior/04.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/interior/05.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/interior/06.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/interior/07.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/interior/08.avif,,Phantom Brown | Platinum White Pearl | Sparkling Black Crystal Shine | Avant Garde Bronze | Attitude Black | Silver Metallic | Super White,/data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/colors/phantom-brown.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/colors/platinum-white-pearl.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/colors/sparkling-black-crystal-shine.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/colors/avant-garde-bronze.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/colors/attitude-black.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/colors/silver-metallic.avif | /data/brand-model-images/4w-galleries/Toyota/Toyota_Fortuner/colors/super-white.avif
toyota,Fortuner Legender,toyota,fortuner-legender,https://www.cardekho.com/toyota/fortuner-legender,8,8,0,1,17,/data/brand-model-images/4w-galleries/toyota/fortuner-legender/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/exterior/06.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/exterior/07.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/exterior/08.avif,/data/brand-model-images/4w-galleries/toyota/fortuner-legender/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/fortuner-legender/interior/08.avif,,Platinum White Pearl With Black Roof,/data/brand-model-images/4w-galleries/toyota/fortuner-legender/colors/platinum-white-pearl-with-black-roof.avif
toyota,Glanza,toyota,glanza,https://www.cardekho.com/toyota/glanza,8,8,0,5,21,/data/brand-model-images/4w-galleries/toyota/glanza/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/glanza/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/glanza/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/glanza/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/glanza/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/glanza/exterior/06.avif | /data/brand-model-images/4w-galleries/toyota/glanza/exterior/07.avif | /data/brand-model-images/4w-galleries/toyota/glanza/exterior/08.avif,/data/brand-model-images/4w-galleries/toyota/glanza/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/glanza/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/glanza/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/glanza/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/glanza/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/glanza/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/glanza/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/glanza/interior/08.avif,,Enticing Silver | Insta Blue | Gaming Grey | Sportin Red | Cafe White,/data/brand-model-images/4w-galleries/toyota/glanza/colors/enticing-silver.avif | /data/brand-model-images/4w-galleries/toyota/glanza/colors/insta-blue.avif | /data/brand-model-images/4w-galleries/toyota/glanza/colors/gaming-grey.avif | /data/brand-model-images/4w-galleries/toyota/glanza/colors/sportin-red.avif | /data/brand-model-images/4w-galleries/toyota/glanza/colors/cafe-white.avif
toyota,Hilux,toyota,hilux,https://www.cardekho.com/toyota/hilux,6,8,0,5,19,/data/brand-model-images/4w-galleries/toyota/hilux/exterior/01.avif | /data/brand-model-images/4w-galleries/toyota/hilux/exterior/02.avif | /data/brand-model-images/4w-galleries/toyota/hilux/exterior/03.avif | /data/brand-model-images/4w-galleries/toyota/hilux/exterior/04.avif | /data/brand-model-images/4w-galleries/toyota/hilux/exterior/05.avif | /data/brand-model-images/4w-galleries/toyota/hilux/exterior/06.avif,/data/brand-model-images/4w-galleries/toyota/hilux/interior/01.avif | /data/brand-model-images/4w-galleries/toyota/hilux/interior/02.avif | /data/brand-model-images/4w-galleries/toyota/hilux/interior/03.avif | /data/brand-model-images/4w-galleries/toyota/hilux/interior/04.avif | /data/brand-model-images/4w-galleries/toyota/hilux/interior/05.avif | /data/brand-model-images/4w-galleries/toyota/hilux/interior/06.avif | /data/brand-model-images/4w-galleries/toyota/hilux/interior/07.avif | /data/brand-model-images/4w-galleries/toyota/hilux/interior/08.avif,,White Pearl Crystal Shine | Emotional Red | Attitude Black | Grey Metallic | Super White,/data/brand-model-images/4w-galleries/toyota/hilux/colors/white-pearl-crystal-shine.avif | /data/brand-model-images/4w-galleries/toyota/hilux/colors/emotional-red.avif | /data/brand-model-images/4w-galleries/toyota/hilux/colors/attitude-black.avif | /data/brand-model-images/4w-galleries/toyota/hilux/colors/grey-metallic.avif | /data/brand-model-images/4w-galleries/toyota/hilux/colors/super-white.avif
